state,city,hospital_name,alt_name1,alt_name2,alt_name3,alt_name4,alt_name5,hospital_type,url,current_status,building_style,architecture_style,final_year_opened,final_year_closed,final_hospital_age,final_number_of_beds,final_number_of_patients,incomplete_page_flag,kirkbride_flag,hand_check_flag
Alabama,Mobile,Sixth District Tuberculosis Hospital,United States Marine Hospital of Mobile,U.S. Public Health and Marine Service Hospital,Frank S. Keeler Tuberculosis Hospital,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Sixth_District_Tuberculosis_Hospital,Preserved,Single Building,,1955.0,1974.0,19.0,,,0,0,0
Alabama,Scottsboro,Tri Counties Tuberculosis Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Tri_Counties_Tuberculosis_Sanatorium,Demolished,Single Building,,1937.0,1937.0,0.0,,17.0,0,0,0
Arizona,Phoenix,Arizona State Hospital,Insane Asylum of Arizona,Territorial Asylum for the Insane,State Asylum for the Insane,Phoenix State Hospital,,State Hospitals,https://www.asylumprojects.org/index.php?title=Arizona_State_Hospital,Active,Cottage Plan,,1887.0,,,,1900.0,0,0,0
Arizona,Coolidge,Arizona Children's Colony,Arizona developmental Center,Arizona Training Program at Coolidge,,,,State Schools,https://www.asylumprojects.org/index.php?title=Arizona_Children%27s_Colony,Active,Cottage Plan,,1952.0,,,,,0,0,0
Arizona,,Creating Arizona Training Program at Phoenix,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Arizona_Training_Program_at_Phoenix&action=edit&redlink=1,,,,,,,,,1,0,1
Arizona,,Creating Arizona Training Program at Tucson,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Arizona_Training_Program_at_Tucson&action=edit&redlink=1,,,,,,,,,1,0,1
Arizona,Fort Grant,Arizona State Industrial School,State Industrial School for Wayward Boys and Girls,Fort Grant State Industrial School,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Arizona_State_Industrial_School,Preserved,Cottage Plan,,1912.0,1968.0,56.0,,,0,0,0
Arizona,,Creating Holbrook Indian School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Holbrook_Indian_School&action=edit&redlink=1,,,,,,,,,1,0,1
Arizona,,Creating Cinle Indian Boarding School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Cinle_Indian_Boarding_School&action=edit&redlink=1,,,,,,,,,1,0,1
Arizona,Phoenix,Phoenix Indian School,Steele Indian School,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Phoenix_Indian_School,Active,Cottage Plan,Victorian Queen-Anne & Mission Revival,1891.0,1990.0,99.0,,,0,0,0
Arizona,Pinon,Pinon Indian Boarding School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Pinon_Indian_Boarding_School,Active,Cottage Plan,,1935.0,,,,,0,0,0
Arizona,Tuba City,Tuba City Boarding School,Blue Canyon School,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Tuba_City_Boarding_School,Preserved,Cottage Plan,,1898.0,,,,,0,0,0
Arizona,,Creating Camelback Hospital,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Camelback_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Arizona,Winslow,Winslow Sanatorium,Hopi-Navajo Sanatorium,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Winslow_Sanatorium,Closed,Single Building,Adobe,1933.0,1948.0,15.0,,,0,0,0
Utah,,Utah State Hospital,Territorial Insane Asylum,State Mental Hospital,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Utah_State_Hospital,Active,"Single Building
(1885-1902)

Cottage Plan
(1902-Present)",,1885.0,,,,,0,0,0
Utah,American Fork,Utah State Training School,Utah State Developmental Center,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Utah_State_Training_School,Active,Cottage Plan,,1938.0,,,,,0,0,0
Utah,Ogden,Utah State Industrial School,1888-1896: Territorial Reform School,1896-1978: State Industrial School,1978-1983: Youth Development Center,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Utah_State_Industrial_School,Demolished,Cottage Plan,,1888.0,1983.0,95.0,,,0,0,0
Utah,,Utah State Tuberculosis Sanatorium,,,,,,Sanatoriums,https://www.asylumprojects.org/index.php?title=Utah_State_Tuberculosis_Sanatorium,Demolished,Single Building,,1940.0,,,,,0,0,0
Utah,Salt Lace City,John Judge Memorial Miner's Home,,,,,,Miner'S Hospitals,https://www.asylumprojects.org/index.php?title=John_Judge_Memorial_Miner%27s_Home,Demolished,Single Building,,1910.0,1920.0,10.0,,,0,0,0
Utah,,Park City Miners Hospital,,,,,,Miner'S Hospitals,https://www.asylumprojects.org/index.php?title=Park_City_Miners_Hospital,Preserved,Single Building,,1903.0,1950.0,47.0,,,0,0,0
South Dakota,Custer,Custer State Hospital,South Dakota Sanatorium for Tuberculosis,Custer State Hospital and School,South Dakota State Treatment and Rehabilitation Academy,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Custer_State_Hospital,Closed,Cottage Plan,,,1996.0,,,,0,0,0
South Dakota,Redfield,Redfield State Hospital,Northern Hospital for the Insane,South Dakota State School and Home for the Feeble Minded,South Dakota Developmental Center (Current),,,State Hospitals,https://www.asylumprojects.org/index.php?title=Redfield_State_Hospital,Active,Cottage Plan,,1902.0,,,,1199.0,0,0,0
South Dakota,Yankton,Yankton State Hospital,Dakota Hospital for the Insane,South Dakota State Hospital,South Dakota Human Services Center,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Yankton_State_Hospital,Active,Kirkbride Plan (Demolished),,1880.0,,,,,0,1,0
South Dakota,Redfield,Redfield State Hospital,Northern Hospital for the Insane,South Dakota State School and Home for the Feeble Minded,South Dakota Developmental Center (Current),,,State Schools,https://www.asylumprojects.org/index.php?title=South_Dakota_Developmental_Center,Active,Cottage Plan,,1902.0,,,,1199.0,0,0,0
South Dakota,,Creating Chamberlain Indian School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Chamberlain_Indian_School&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,Creating Flandreau Indian School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Flandreau_Indian_School&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,Creating Marty Indian School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Marty_Indian_School&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,Plankinton,South Dakota Training School,South Dakota Reform School,Plankinton Reform School,Aurora Plains Academy,,,Reform Schools,https://www.asylumprojects.org/index.php?title=South_Dakota_Training_School,Active,Cottage Plan,,1888.0,,,,,0,0,0
South Dakota,Chamberlain,St. Joseph's Indian School,Chamberlain Indian School,St. Joseph's School,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=St._Joseph%27s_Indian_School,Active,Cottage Plan,,,,,,,0,0,1
South Dakota,,Creating Pierre Indian School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Pierre_Indian_School&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,Creating Pine Ridge Indian Boarding School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Pine_Ridge_Indian_Boarding_School&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,Canton,Hiawatha State Hospital,Hiawatha Insane Asylum,U.S. Indian Insane Asylum,,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Hiawatha_State_Hospital,Demolished,Cottage Plan,,1903.0,1939.0,36.0,,,0,0,0
South Dakota,,Creating Dr. Nichols' Sanatorium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._Nichols%27_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,Creating Kelley Institute,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Kelley_Institute&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,Creating Our Lady of Lourdes Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Our_Lady_of_Lourdes_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,Creating Regional Behavioral Health Center,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Regional_Behavioral_Health_Center&action=edit&redlink=1,,,,,,,,,1,0,1
South Dakota,,South Dakota State Penitentiary,,,,,,Prisons,https://www.asylumprojects.org/index.php?title=South_Dakota_State_Penitentiary,,,,,,,,,0,0,1
South Dakota,Hot Springs,Battle Mountain Sanitarium,Veterans Affairs National Home for Disabled Volunteer Soldiers,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Battle_Mountain_Sanitarium,Active,Radial Plan Institutions,,1907.0,,,,865.0,0,0,0
South Dakota,Rapid City,Sioux Sanitarium,Rapid City Indian School,Sioux Sanitorium,School of the Hills,Sioux San Hospital,Rapid City Indian Health Service Hospital (current),Sanitariums,https://www.asylumprojects.org/index.php?title=Sioux_Sanitarium,Active,Cottage Plan,,1899.0,1933.0,34.0,,,0,0,0
South Dakota,,Creating South Dakota State Sanatorium for Tuberculosis,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=South_Dakota_State_Sanatorium_for_Tuberculosis&action=edit&redlink=1,,,,,,,,,1,0,1
Texas,,Austin State Hospital,Texas State Lunatic Asylum,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Austin_State_Hospital,Active,Kirkbride Plan,,1861.0,,,,3000.0,0,1,0
Texas,Big Springs,Big Spring State Hospital,West Texas State Hospital for the Insane,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Big_Spring_State_Hospital,Active,Cottage Plan,,1939.0,,,,402.0,0,0,0
Texas,,El Paso Psychiatric Center,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=El_Paso_Psychiatric_Center,Active,Single Building,,1996.0,,,,,0,0,0
Texas,Galveston,Galveston State Psychopathic Hospital,Texas State Psychopathic Hospital,Marvin Graves Building,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Galveston_State_Psychopathic_Hospital,Active,Single Building,,1931.0,,,,,0,0,0
Texas,,Kerrville State Hospital,Mountain Park Sanitarium,Thompson Sanitarium,Kerrville State Sanatorium for Negroes,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Kerrville_State_Hospital,Active,Cottage Plan,,1937.0,,,350.0,1556.0,0,0,0
Texas,Lubbock,Lubbock Psychiatric Center,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Lubbock_Psychiatric_Center,,,,,,,,,0,0,1
Texas,Amarillo,Panhandle State Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Panhandle_State_Hospital,,,,,,,,,0,0,1
Texas,Harlingen,Rio Grande State Center,Harlingen Adult Mental Health Clinic,Harlingen State Mental Health Clinic,Rio Grande State Center for Mental Health and Mental Retardation,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Rio_Grande_State_Center,Active,Single Building,,1962.0,,,130.0,,0,0,0
Texas,Harlingen,Rio Grande State Center,Harlingen Adult Mental Health Clinic,Harlingen State Mental Health Clinic,Rio Grande State Center for Mental Health and Mental Retardation,,,State Schools,https://www.asylumprojects.org/index.php?title=Rio_Grande_State_Center,Active,Single Building,,1962.0,,,130.0,,0,0,0
Texas,,Rusk State Hospital,Rusk Penitentiary,Rusk Hospital,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Rusk_State_Hospital,Active,Cottage Plan,,1919.0,,,200.0,1950.0,0,0,0
Texas,San Antonio,San Antonio State Hospital,Southwest State Hospital,Southwestern Insane Asylum,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=San_Antonio_State_Hospital,Active,Cottage Plan,,1892.0,,,,2854.0,0,0,0
Texas,Terrell,Terrell State Hospital,North Texas Lunatic Asylum,North Texas Hospital for the Insane,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Terrell_State_Hospital,Active,Kirkbride Plan (Mostly Demolished),,1885.0,,,,330.0,0,1,0
Texas,Dallas,Texas Behavioral Health Center,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Texas_Behavioral_Health_Center,,,,2024.0,,,292.0,,0,0,0
Texas,Austin,Texas Confederate Home for Men,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Texas_Confederate_Home_for_Men,Demolished,Cottage Plan,,1886.0,1963.0,77.0,20.0,2000.0,0,0,0
Texas,Vernon,Vernon State Hospital,Vernon State Center,North Texas State Hospital,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Vernon_State_Hospital,Active,Cottage Plan,,1951.0,,,284.0,280.0,0,0,0
Texas,Wichita Falls,Wichita Falls State Hospital,Northwest Texas Insane Asylum,North Texas State Hospital,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Wichita_Falls_State_Hospital,Active,Cottage Plan,,1922.0,1998.0,76.0,330.0,2400.0,0,0,0
Texas,Abilene,Abilene State School,State Epileptic Colony,Abilene State Hospital,Abilene State Supported Living Center (Current),,,State Schools,https://www.asylumprojects.org/index.php?title=Abilene_State_School,Active,Cottage Plan,,1904.0,,,,1324.0,0,0,0
Texas,,Austin State School,State Colony for the Feeble-minded,Austin State Supported Living Center,,,,State Schools,https://www.asylumprojects.org/index.php?title=Austin_State_School,Active,Cottage Plan,,1915.0,,,,2000.0,0,0,0
Texas,,Brenham State School,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Brenham_State_School,Active,Cottage Plan,,1974.0,,,,,0,0,0
Texas,,Creating Corpus Christi State School,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Corpus_Christi_State_School&action=edit&redlink=1,,,,,,,,,1,0,1
Texas,Denton,Denton State School,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Denton_State_School,Active,Cottage Plan,,1960.0,,,,670.0,0,0,0
Texas,El Paso,El Paso State Center,El Paso State Supported Living Center,,,,,State Schools,https://www.asylumprojects.org/index.php?title=El_Paso_State_Center,Active,Cottage Plan,,1974.0,,,,150.0,0,0,0
Texas,Lubbock,Lubbock State School,Lubbock State Supported Living Center,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Lubbock_State_School,Active,Cottage Plan,,1969.0,,,,440.0,0,0,0
Texas,Lufkin,Lufkin State School,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Lufkin_State_School,Active,Cottage Plan,,1961.0,,,1000.0,500.0,0,0,0
Texas,,Mexia State School,Mexia State School and Home,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Mexia_State_School,Active,Cottage Plan,,1946.0,,,,2600.0,0,0,0
Texas,Richmond,Richmond State School,Richmond State School for the Mentally Retarded,Richmond State Supported Living Center,,,,State Schools,https://www.asylumprojects.org/index.php?title=Richmond_State_School,Active,Cottage Plan,,1968.0,,,,1023.0,0,0,0
Texas,Harlingen,Rio Grande State Center,Harlingen Adult Mental Health Clinic,Harlingen State Mental Health Clinic,Rio Grande State Center for Mental Health and Mental Retardation,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Rio_Grande_State_Center,Active,Single Building,,1962.0,,,130.0,,0,0,0
Texas,Harlingen,Rio Grande State Center,Harlingen Adult Mental Health Clinic,Harlingen State Mental Health Clinic,Rio Grande State Center for Mental Health and Mental Retardation,,,State Schools,https://www.asylumprojects.org/index.php?title=Rio_Grande_State_Center,Active,Single Building,,1962.0,,,130.0,,0,0,0
Texas,San Angelo,San Angelo State School,State Tuberculosis Sanatorium,,,,,State Schools,https://www.asylumprojects.org/index.php?title=San_Angelo_State_School,Active,Cottage Plan,,1912.0,,,,400.0,0,0,0
Texas,San Antonio,San Antonio State School,San Antonio State Supported Living Center,,,,,State Schools,https://www.asylumprojects.org/index.php?title=San_Antonio_State_School,Active,Cottage Plan,,1978.0,,,440.0,324.0,0,0,0
Texas,Austin,Travis State School,Austin State School Farm Colony,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Travis_State_School,Closed,Cottage Plan,,1934.0,1995.0,61.0,,1754.0,0,0,0
Texas,Waco,Waco State Home,State Home for Dependent and Neglected Children,Waco Center for Youth (Current0,,,,State Schools,https://www.asylumprojects.org/index.php?title=Waco_State_Home,Active,Cottage Plan,,1923.0,,,364.0,300.0,0,0,0
Texas,Crockett,Crockett State School for Girls,Colored Girls Training School at Crockett,Crockett State School,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Crockett_State_School_for_Girls,Closed,Cottage Plan,,1947.0,2010.0,63.0,,209.0,0,0,0
Texas,Gainesville,Gainesville State School for Girls,Gainesville State School,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Gainesville_State_School_for_Girls,Active,Cottage Plan,,1916.0,,,,390.0,0,0,0
Texas,Gatesville,Gatesville State School for Boys,State Institution for the Training of Juveniles,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Gatesville_State_School_for_Boys,Preserved,Single Building,,1889.0,1979.0,90.0,,1830.0,0,0,0
Texas,Pyote,West Texas State School,West Texas Children's Home of Pyote,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=West_Texas_State_School,Closed,Cottage Plan,,1966.0,2010.0,44.0,192.0,,0,0,0
Texas,,Fort Worth Narcotics Hospital,U.S. Public Health Service Hospital,National Institute of Mental Health,Federal Corrections Institution Ft. Worth,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Fort_Worth_Narcotics_Hospital,Active,Rambling Plan,,1938.0,1971.0,33.0,,,0,0,0
Texas,Waco,Waco VA Medical Center,,,,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Waco_VA_Medical_Center,Active,Cottage Plan,Mediterranean Revival,1932.0,,,684.0,2040.0,0,0,0
Texas,,Creating Arlington Heights Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Arlington_Heights_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Texas,San Antonio,Dr. Moody’s Sanitarium,Dr. Moody's Insane Sanitarium,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Dr._Moody%E2%80%99s_Sanitarium,Demolished,Single Building,,1903.0,,,,,0,0,0
Texas,,Creating Elm Grove Lodge,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Elm_Grove_Lodge&action=edit&redlink=1,,,,,,,,,1,0,1
Texas,,Creating Glenwood Sanitarium,,,,,,Private Hospitals,https://www.asylumprojects.org/index.php?title=Glenwood_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
